,peak_id,gene_short_name
34994,chr6_17706682_17707330,LOC105374952
34995,chr6_17706217_17707308,LOC105374952
34996,chr6_17706217_17707308,LOC105374952
34997,chr6_17706217_17707308,LOC105374952
34998,chr6_17706217_17707308,LOC105374952
34999,chr6_17706217_17707308,LOC105374952
35000,chr6_17706223_17707324,LOC105374952
35001,chr6_17706223_17707324,LOC105374952
35002,chr6_17706223_17707324,LOC105374952
35003,chr6_17705857_17707324,LOC105374952
35004,chr6_17705857_17707324,LOC105374952
35005,chr6_17705857_17707324,LOC105374952
35006,chr6_17705857_17707324,LOC105374952
35007,chr6_17706279_17707293,LOC105374952
35008,chr6_17706085_17707350,LOC105374952
35009,chr6_17706085_17707350,LOC105374952
35010,chr6_17706085_17707350,LOC105374952
35011,chr6_17706085_17707350,LOC105374952
35012,chr6_17706085_17707350,LOC105374952
35013,chr6_17706284_17707322,LOC105374952
35014,chr6_17706284_17707322,LOC105374952
35015,chr6_151806726_151807000,ESR1
35016,chr6_151806874_151807026,ESR1
35017,chr16_24728898_24729032,TNRC6A
35018,chr16_31117073_31117331,KAT8
35019,chr16_31117073_31117379,KAT8
35020,chr16_31117076_31117364,KAT8
35021,chr16_31117073_31117377,KAT8
35022,chr16_31117085_31117372,KAT8
35023,chr16_31117127_31117299,KAT8
35024,chr16_31117078_31117248,KAT8
35025,chr6_44258722_44258885,SLC35B2
35026,chr7_29124007_29124157,LOC101928168
35027,chr7_44141983_44142264,MYL7
35028,chr7_44142007_44142202,MYL7
35029,chr7_44141975_44142155,MYL7
35030,chr6_26285458_26286070,HIST1H4H
35031,chr6_26285501_26286129,HIST1H4H
35032,chr6_26285501_26286129,HIST1H4H
35033,chr6_26285364_26286274,HIST1H4H
35034,chr6_26286494_26286789,HIST1H4H
35035,chr6_26285411_26286161,HIST1H4H
35036,chr6_26285458_26285980,HIST1H4H
35037,chr6_26285506_26286137,HIST1H4H
35038,chr6_26285412_26286144,HIST1H4H
35039,chr6_26285435_26286070,HIST1H4H
35040,chr6_26285413_26285938,HIST1H4H
35041,chr6_26285359_26286116,HIST1H4H
35042,chr6_26286342_26286798,HIST1H4H
35043,chr6_26285422_26286236,HIST1H4H
35044,chr6_26285422_26286236,HIST1H4H
35045,chr6_26285469_26285943,HIST1H4H
35046,chr6_26285468_26286159,HIST1H4H
35047,chr6_26285366_26286164,HIST1H4H
35048,chr11_747118_747328,TALDO1
35049,chr11_746507_747833,TALDO1
35050,chr11_746507_747833,TALDO1
35051,chr11_746772_748047,TALDO1
35052,chr11_747060_747807,TALDO1
35053,chr11_747060_747807,TALDO1
35054,chr11_747032_747622,TALDO1
35055,chr11_746726_748336,TALDO1
35056,chr11_746726_748336,TALDO1
35057,chr11_746726_748336,TALDO1
35058,chr11_746726_748336,TALDO1
35059,chr11_746725_747603,TALDO1
35060,chr11_746761_747482,TALDO1
35061,chr11_746907_747752,TALDO1
35062,chr11_746873_747620,TALDO1
35063,chr11_747002_748258,TALDO1
35064,chr11_747002_748258,TALDO1
35065,chr11_747106_747614,TALDO1
35066,chr11_746907_748336,TALDO1
35067,chr12_46383963_46385041,LOC100288798
35068,chr12_46383963_46385041,LOC100288798
35069,chr12_46383963_46385041,LOC100288798
35070,chr12_46383940_46385033,LOC100288798
35071,chr12_46383940_46385033,LOC100288798
35072,chr12_46383599_46385035,LOC100288798
35073,chr12_46383830_46385022,LOC100288798
35074,chr12_46383830_46385022,LOC100288798
35075,chr12_46383876_46384806,LOC100288798
35076,chr12_46383876_46384806,LOC100288798
35077,chr12_46384037_46384888,LOC100288798
35078,chr12_46384037_46384888,LOC100288798
35079,chr12_46384037_46384888,LOC100288798
35080,chr12_46383811_46384817,LOC100288798
35081,chr12_46383811_46384817,LOC100288798
35082,chr12_46383892_46384795,LOC100288798
35083,chr12_46383892_46384795,LOC100288798
35084,chr12_46384048_46384785,LOC100288798
35085,chr12_46384048_46384785,LOC100288798
35086,chr12_46383881_46384817,LOC100288798
35087,chr12_46383881_46384817,LOC100288798
35088,chr12_46383870_46385078,LOC100288798
35089,chr12_46383870_46385078,LOC100288798
35090,chr12_46383805_46385009,LOC100288798
35091,chr12_46383805_46385009,LOC100288798
35092,chr12_46383805_46385009,LOC100288798
35093,chr12_46383805_46385009,LOC100288798
35094,chr12_46383876_46385110,LOC100288798
35095,chr12_46383876_46385110,LOC100288798
35096,chr12_46383876_46385110,LOC100288798
35097,chr12_46383927_46384767,LOC100288798
35098,chr11_61587573_61587903,LOC101927495
35099,chr11_61587573_61587903,LOC101927495
35100,chr11_61587646_61588022,LOC101927495
35101,chr11_61588344_61588574,LOC101927495
35102,chr11_61587734_61587991,LOC101927495
35103,chr11_61588326_61588580,LOC101927495
35104,chr11_61587603_61588030,LOC101927495
35105,chr11_61588332_61588609,LOC101927495
35106,chr11_61587741_61587903,LOC101927495
35107,chr11_61588404_61588604,LOC101927495
35108,chr11_61587765_61587961,LOC101927495
35109,chr11_61588350_61588561,LOC101927495
35110,chr9_34665989_34666172,LOC730098
35111,chr9_34665381_34666193,LOC730098
35112,chr9_34665381_34666193,LOC730098
35113,chr9_34665378_34666160,LOC730098
35114,chr9_34665378_34666160,LOC730098
35115,chr9_34666004_34666175,LOC730098
35116,chr9_34666004_34666191,LOC730098
35117,chr9_34665999_34666193,LOC730098
35118,chr9_34666021_34666172,LOC730098
35119,chr9_34666004_34666166,LOC730098
35120,chr9_34666004_34666203,LOC730098
35121,chr9_34665973_34666343,LOC730098
35122,chr9_34665081_34666131,LOC730098
35123,chr9_34665081_34666131,LOC730098
35124,chr9_34665081_34666131,LOC730098
35125,chr9_34665994_34666254,LOC730098
35126,chr9_34665144_34666225,LOC730098
35127,chr9_34665144_34666225,LOC730098
35128,chr13_67231307_67231664,PCDH9
35129,chr13_67231075_67231634,PCDH9
35130,chr13_67231125_67231855,PCDH9
35131,chr13_67231125_67231855,PCDH9
35132,chr13_67231305_67231652,PCDH9
35133,chr4_41360683_41361382,LIMCH1
35134,chr9_127899533_127899919,ST6GALNAC6
35135,chr5_61699325_61700022,LOC101928651
35136,chr5_61699325_61700022,LOC101928651
35137,chr5_61699279_61699957,LOC101928651
35138,chr5_61699274_61700116,LOC101928651
35139,chr5_61699274_61700153,LOC101928651
35140,chr5_61699252_61699997,LOC101928651
35141,chr5_61699252_61699997,LOC101928651
35142,chr5_61699269_61700126,LOC101928651
35143,chr5_61699269_61700126,LOC101928651
35144,chr5_61699228_61700075,LOC101928651
35145,chr5_61699228_61700075,LOC101928651
35146,chr5_61699290_61700015,LOC101928651
35147,chr5_61699393_61700021,LOC101928651
35148,chr5_61699264_61700117,LOC101928651
35149,chr5_61699358_61699931,LOC101928651
35150,chr5_61699358_61699935,LOC101928651
35151,chr5_61699388_61699954,LOC101928651
35152,chr5_61699264_61699945,LOC101928651
35153,chr16_1309248_1309649,UBE2I
35154,chr16_1309117_1309279,UBE2I
35155,chr3_193592307_193592579,OPA1
35156,chr3_193592295_193592579,OPA1
35157,chr18_26091405_26091679,SS18
35158,chr1_154155042_154155888,NUP210L
35159,chr1_154155187_154155397,NUP210L
35160,chr1_154155618_154155983,NUP210L
35161,chr1_154154857_154155983,NUP210L
35162,chr1_154154857_154155983,NUP210L
35163,chr1_154154909_154156092,NUP210L
35164,chr1_154155113_154155919,NUP210L
35165,chr1_154155113_154155919,NUP210L
35166,chr1_154155113_154155919,NUP210L
35167,chr1_154154851_154155928,NUP210L
35168,chr1_154154851_154155928,NUP210L
35169,chr1_154154751_154155955,NUP210L
35170,chr1_154154751_154155955,NUP210L
35171,chr1_154154751_154155955,NUP210L
35172,chr1_154154751_154155955,NUP210L
35173,chr1_154154751_154155955,NUP210L
35174,chr1_154155063_154155279,NUP210L
35175,chr1_154155454_154155932,NUP210L
35176,chr1_154155011_154156032,NUP210L
35177,chr1_154155011_154156032,NUP210L
35178,chr1_154155011_154156032,NUP210L
35179,chr1_154155114_154155287,NUP210L
35180,chr1_154155455_154155920,NUP210L
35181,chr1_154155603_154156021,NUP210L
35182,chr1_154155153_154155377,NUP210L
35183,chr1_154155643_154155924,NUP210L
35184,chr1_154155455_154155965,NUP210L
35185,chr1_154155102_154155946,NUP210L
35186,chr1_154155102_154155946,NUP210L
35187,chr1_154155102_154155946,NUP210L
35188,chr1_154155102_154155946,NUP210L
35189,chr19_2328129_2328743,LSM7
35190,chr19_2327872_2328663,LSM7
35191,chr19_2327815_2328152,LSM7
35192,chr19_2327810_2327977,LSM7
35193,chr19_2327839_2328256,LSM7
35194,chr19_2328490_2328710,LSM7
35195,chr19_2328251_2328896,LSM7
35196,chr19_2327828_2328056,LSM7
35197,chr19_2328379_2328891,LSM7
35198,chr8_144464847_144465965,CYHR1
35199,chr8_144464847_144465965,CYHR1
35200,chr8_144465659_144465991,CYHR1
35201,chr8_144465861_144466131,CYHR1
35202,chr8_144465649_144465912,CYHR1
35203,chr8_144465830_144465977,CYHR1
35204,chr1_42785274_42785433,TMEM269
35205,chr18_3453729_3454054,TGIF1
35206,chr18_3453531_3454130,TGIF1
35207,chr18_3453531_3454130,TGIF1
35208,chr18_3453717_3454032,TGIF1
35209,chr18_3453734_3453974,TGIF1
35210,chr18_3453729_3454164,TGIF1
35211,chr1_223665622_223665995,CAPN8
35212,chr1_223665424_223665700,CAPN8
35213,chr1_223665514_223665840,CAPN8
35214,chr1_223665536_223665767,CAPN8
35215,chr1_223665468_223665664,CAPN8
35216,chr17_42121640_42121851,KAT2A
35217,chr7_139427167_139427468,LOC100129148
35218,chr7_139427162_139427530,LOC100129148
35219,chr7_139427113_139427570,LOC100129148
35220,chr7_139427005_139427513,LOC100129148
35221,chr7_139427005_139427513,LOC100129148
35222,chr7_139427172_139427567,LOC100129148
35223,chr7_139427285_139427561,LOC100129148
35224,chr7_139427223_139427531,LOC100129148
35225,chr13_52011813_52011962,ATP7B
35226,chr13_52011814_52012118,ATP7B
35227,chr13_52011884_52012068,ATP7B
35228,chr7_135661835_135662317,STMP1
35229,chr7_135661636_135662362,STMP1
35230,chr7_135661687_135662338,STMP1
35231,chr7_135661687_135662372,STMP1
35232,chr7_135661880_135662305,STMP1
35233,chr7_135661866_135662305,STMP1
35234,chr7_135661880_135662315,STMP1
35235,chr7_135661880_135662315,STMP1
35236,chr7_135661858_135662310,STMP1
35237,chr7_135661931_135662369,STMP1
35238,chr7_135661883_135662281,STMP1
35239,chr7_135661883_135662281,STMP1
35240,chr7_135661847_135662358,STMP1
35241,chr7_135661863_135662252,STMP1
35242,chr7_135661865_135662295,STMP1
35243,chr7_135661936_135662318,STMP1
35244,chr20_30287011_30287230,LINC01597
35245,chr20_30287005_30287317,LINC01597
35246,chr20_30287039_30287324,LINC01597
35247,chr20_30286923_30287283,LINC01597
35248,chr20_30287005_30287276,LINC01597
35249,chr20_30287026_30287417,LINC01597
35250,chr20_30286920_30287449,LINC01597
35251,chr20_30287049_30287485,LINC01597
35252,chr20_30287031_30287332,LINC01597
35253,chr20_30286913_30287272,LINC01597
35254,chr20_30286812_30287238,LINC01597
35255,chr20_30286814_30287271,LINC01597
35256,chr20_30287056_30287319,LINC01597
35257,chr1_153958599_153959445,CRTC2
35258,chr1_153958485_153959639,CRTC2
35259,chr1_153958485_153959639,CRTC2
35260,chr1_153958737_153959505,CRTC2
35261,chr1_153958737_153959505,CRTC2
35262,chr1_153958762_153959463,CRTC2
35263,chr1_153958762_153959463,CRTC2
35264,chr1_153958399_153958565,CRTC2
35265,chr1_153958713_153958962,CRTC2
35266,chr1_153959304_153959647,CRTC2
35267,chr1_153958757_153959006,CRTC2
35268,chr1_153959304_153959467,CRTC2
35269,chr1_153958739_153959500,CRTC2
35270,chr1_153958739_153959500,CRTC2
35271,chr1_153958749_153958915,CRTC2
35272,chr1_153959352_153959691,CRTC2
35273,chr1_153958757_153958938,CRTC2
35274,chr1_153958599_153959453,CRTC2
35275,chr1_153958599_153959453,CRTC2
35276,chr19_55385108_55385309,RPL28
35277,chr11_78139035_78139179,ALG8
35278,chr11_78139048_78139184,ALG8
35279,chr11_78139019_78139208,ALG8
35280,chr8_130017473_130017711,FAM49B
35281,chr8_130017533_130017858,FAM49B
35282,chr5_148825378_148825862,ADRB2
35283,chr1_43389937_43390403,SZT2
35284,chr1_43389937_43390403,SZT2
35285,chr1_43389800_43390293,SZT2
35286,chr1_43389805_43390572,SZT2
35287,chr1_43389779_43390671,SZT2
35288,chr1_43389962_43390527,SZT2
35289,chr1_43389962_43390527,SZT2
35290,chr1_43389855_43390504,SZT2
35291,chr1_43389855_43390504,SZT2
35292,chr1_43389822_43390493,SZT2
35293,chr1_43389911_43390441,SZT2
35294,chr1_43389911_43390441,SZT2
35295,chr1_43389976_43390470,SZT2
35296,chr1_43389800_43390486,SZT2
35297,chr1_43389865_43390140,SZT2
35298,chr1_43389800_43390621,SZT2
35299,chr3_52244774_52245037,PPM1M
35300,chr3_52244820_52245099,PPM1M
35301,chr3_52244745_52245125,PPM1M
35302,chr3_52244740_52245063,PPM1M
35303,chr3_52244759_52245029,PPM1M
35304,chr3_52244769_52245107,PPM1M
35305,chr3_52244683_52245027,PPM1M
35306,chr3_52244752_52245038,PPM1M
35307,chr2_121737603_121737755,NIFK
35308,chr1_204042124_204042493,LINC00303
35309,chr1_204042188_204042631,LINC00303
35310,chr1_204042132_204043025,LINC00303
35311,chr1_204042113_204042814,LINC00303
35312,chr1_204042122_204042635,LINC00303
35313,chr1_204042187_204042501,LINC00303
35314,chr1_204042109_204042737,LINC00303
35315,chr1_204042113_204042527,LINC00303
35316,chr1_204042190_204042568,LINC00303
35317,chr1_204042113_204042528,LINC00303
35318,chr1_204042113_204042528,LINC00303
35319,chr1_204042188_204042664,LINC00303
35320,chr1_204042188_204042664,LINC00303
35321,chr1_204042238_204042532,LINC00303
35322,chr1_204042155_204042658,LINC00303
35323,chr1_204042155_204042658,LINC00303
35324,chr1_204042095_204042845,LINC00303
35325,chr1_68183635_68183795,MIR1262
35326,chr1_68183681_68183824,MIR1262
35327,chr2_53786623_53786970,ERLEC1
35328,chr2_53786616_53786955,ERLEC1
35329,chr2_53786601_53786955,ERLEC1
35330,chr2_53786618_53786970,ERLEC1
35331,chr2_53786737_53786977,ERLEC1
35332,chr2_53786631_53786960,ERLEC1
35333,chr2_53786623_53786978,ERLEC1
35334,chr2_53786623_53786978,ERLEC1
35335,chr2_53786623_53787029,ERLEC1
35336,chr2_53786651_53786958,ERLEC1
35337,chr2_53786800_53786960,ERLEC1
35338,chr9_137029599_137030251,ABCA2
35339,chr9_137029599_137030251,ABCA2
35340,chr9_137029658_137030211,ABCA2
35341,chr9_137029598_137030384,ABCA2
35342,chr9_137029599_137030405,ABCA2
35343,chr9_137029463_137030454,ABCA2
35344,chr9_137029463_137030454,ABCA2
35345,chr9_137029426_137030262,ABCA2
35346,chr9_137029426_137030262,ABCA2
35347,chr9_137029518_137030340,ABCA2
35348,chr9_137029518_137030340,ABCA2
35349,chr9_137029598_137030231,ABCA2
35350,chr9_137029598_137030231,ABCA2
35351,chr9_137029646_137030351,ABCA2
35352,chr9_137029646_137030351,ABCA2
35353,chr9_137029656_137030614,ABCA2
35354,chr9_137029656_137030614,ABCA2
35355,chr9_137029656_137030614,ABCA2
35356,chr9_137028530_137030519,ABCA2
35357,chr9_137028530_137030519,ABCA2
35358,chr9_137028530_137030519,ABCA2
35359,chr9_137028530_137030519,ABCA2
35360,chr9_137029915_137030151,ABCA2
35361,chr9_137029418_137030297,ABCA2
35362,chr9_137029418_137030297,ABCA2
35363,chr9_137029463_137030508,ABCA2
35364,chr6_26216689_26217408,HIST1H2AE
35365,chr6_26216598_26217574,HIST1H2AE
35366,chr6_26216508_26217549,HIST1H2AE
35367,chr6_26216519_26217595,HIST1H2AE
35368,chr6_26216527_26217397,HIST1H2AE
35369,chr6_26216527_26217397,HIST1H2AE
35370,chr6_26216740_26217403,HIST1H2AE
35371,chr6_26216500_26217539,HIST1H2AE
35372,chr6_26216500_26217539,HIST1H2AE
35373,chr6_26216500_26217539,HIST1H2AE
35374,chr6_26216739_26217491,HIST1H2AE
35375,chr6_26216581_26217628,HIST1H2AE
35376,chr6_26216581_26217628,HIST1H2AE
35377,chr6_26216738_26217588,HIST1H2AE
35378,chr6_26216738_26217588,HIST1H2AE
35379,chr6_26216738_26217588,HIST1H2AE
35380,chr6_26216907_26217527,HIST1H2AE
35381,chr6_26216907_26217527,HIST1H2AE
35382,chr6_26217114_26217398,HIST1H2AE
35383,chr6_26216923_26217428,HIST1H2AE
35384,chr6_26216547_26217692,HIST1H2AE
35385,chr18_3465992_3466375,GAPLINC
35386,chr18_3465992_3466375,GAPLINC
35387,chr18_3466010_3466524,GAPLINC
35388,chr18_3466194_3466334,GAPLINC
35389,chr18_3466218_3466530,GAPLINC
35390,chr10_127997834_127998224,PTPRE
35391,chr9_34458279_34458816,FAM219A
35392,chr9_34458279_34458816,FAM219A
35393,chr9_34458257_34458812,FAM219A
35394,chr9_34457924_34458841,FAM219A
35395,chr9_34457806_34458841,FAM219A
35396,chr9_34458286_34458794,FAM219A
35397,chr9_34458280_34458860,FAM219A
35398,chr9_34458352_34458846,FAM219A
35399,chr9_34458274_34458826,FAM219A
35400,chr9_34458274_34458826,FAM219A
35401,chr9_34458287_34458779,FAM219A
35402,chr9_34458356_34458834,FAM219A
35403,chr9_34458231_34458856,FAM219A
35404,chr9_34458357_34458836,FAM219A
35405,chr9_34458357_34458836,FAM219A
35406,chr9_34458255_34458839,FAM219A
35407,chr9_34458287_34458812,FAM219A
35408,chr9_34651817_34652332,IL11RA
35409,chr9_34651944_34652354,IL11RA
35410,chr9_34651782_34652444,IL11RA
35411,chr9_34651840_34652368,IL11RA
35412,chr9_34652020_34652330,IL11RA
35413,chr9_34651963_34652400,IL11RA
35414,chr9_34651963_34652400,IL11RA
35415,chr9_34651906_34652336,IL11RA
35416,chr9_34651906_34652336,IL11RA
35417,chr9_34651906_34652336,IL11RA
35418,chr9_34652062_34652354,IL11RA
35419,chr9_34651941_34652470,IL11RA
35420,chr9_34651936_34652330,IL11RA
35421,chr9_34651982_34652390,IL11RA
35422,chr9_34651974_34652414,IL11RA
35423,chr11_65017894_65018068,MIR6879
35424,chr9_1050104_1050535,DMRT2
35425,chr9_1050114_1050594,DMRT2
35426,chr9_1050102_1050503,DMRT2
35427,chr9_1050132_1050549,DMRT2
35428,chr9_1050114_1050429,DMRT2
35429,chr9_1050104_1050549,DMRT2
35430,chr9_1050114_1050449,DMRT2
35431,chr9_1050177_1050381,DMRT2
35432,chr9_1050189_1050458,DMRT2
35433,chr9_1050142_1050414,DMRT2
35434,chr10_133312509_133312673,TUBGCP2
35435,chr18_47931148_47931351,SMAD2
35436,chr18_47931123_47931371,SMAD2
35437,chr18_47931123_47931638,SMAD2
35438,chr18_47931213_47931628,SMAD2
35439,chr18_47931213_47931628,SMAD2
35440,chr18_47931247_47931414,SMAD2
35441,chr3_129277728_129277923,HMCES
35442,chr1_27627367_27627549,FGR
35443,chr1_27627423_27627565,FGR
35444,chr1_27627367_27627565,FGR
35445,chr1_27627126_27627553,FGR
35446,chr1_27627126_27627553,FGR
35447,chr22_32354108_32354873,RFPL3
35448,chr22_32354108_32354873,RFPL3
35449,chr22_32354646_32354845,RFPL3
35450,chr22_32354590_32354839,RFPL3
35451,chrX_77005277_77005465,MIR325
35452,chrX_152992043_152992469,PNMA5
35453,chrX_152992098_152992504,PNMA5
35454,chrX_152991853_152992242,PNMA5
35455,chr1_27626009_27626246,FGR
35456,chr1_27625935_27626596,FGR
35457,chr1_27625858_27626549,FGR
35458,chr1_27625858_27626549,FGR
35459,chr1_27625908_27626449,FGR
35460,chr1_27625918_27626327,FGR
35461,chr1_27625942_27626314,FGR
35462,chr1_27625943_27626600,FGR
35463,chr1_27625943_27626600,FGR
35464,chr1_27625912_27626423,FGR
35465,chr1_27627126_27627553,FGR
35466,chr1_27627126_27627553,FGR
35467,chr20_1324499_1324711,SDCBP2-AS1
35468,chr13_50527596_50528236,DLEU1-AS1
35469,chr14_22764589_22765629,OXA1L
35470,chr16_69107216_69107434,HAS3
35471,chr16_69107133_69107489,HAS3
35472,chr16_69106928_69107585,HAS3
35473,chr16_69107026_69107605,HAS3
35474,chr16_69107223_69107557,HAS3
35475,chr16_69107062_69107557,HAS3
35476,chr16_69107061_69107607,HAS3
35477,chr16_69107051_69107566,HAS3
35478,chr16_69107243_69107551,HAS3
35479,chr16_69107217_69107557,HAS3
35480,chr16_69107026_69107581,HAS3
35481,chr16_69107329_69107501,HAS3
35482,chr12_1690638_1690808,ADIPOR2
35483,chr12_1690578_1690740,ADIPOR2
35484,chr8_128565232_128565446,LINC00824
35485,chr8_128564764_128565331,LINC00824
35486,chr17_30115053_30115812,NSRP1
35487,chr17_30115053_30115812,NSRP1
35488,chr17_30115056_30115812,NSRP1
35489,chr17_30115058_30115899,NSRP1
35490,chr17_30115058_30115899,NSRP1
35491,chr17_30115142_30115862,NSRP1
35492,chr12_57846660_57846939,CTDSP2
35493,chr12_57846775_57846939,CTDSP2
35494,chr5_134369363_134370222,CDKL3
35495,chr5_134368887_134370259,CDKL3
35496,chr5_134368887_134370259,CDKL3
35497,chr5_134368887_134370259,CDKL3
35498,chr5_134369474_134370406,CDKL3
35499,chr5_134369474_134370406,CDKL3
35500,chr5_134369354_134370381,CDKL3
35501,chr5_134369354_134370381,CDKL3
35502,chr5_134369354_134370381,CDKL3
35503,chr5_134369675_134370461,CDKL3
35504,chr5_134369675_134370461,CDKL3
35505,chr5_134369675_134370461,CDKL3
35506,chr5_134369346_134370236,CDKL3
35507,chr5_134369346_134370236,CDKL3
35508,chr5_134369317_134370259,CDKL3
35509,chr5_134369317_134370259,CDKL3
35510,chr11_67805975_67806824,FAM86C2P
35511,chr11_67805975_67806824,FAM86C2P
35512,chr11_67806164_67806695,FAM86C2P
35513,chr11_67806047_67806642,FAM86C2P
35514,chr11_67806047_67806642,FAM86C2P
35515,chr11_67806227_67806720,FAM86C2P
35516,chr11_67806253_67806561,FAM86C2P
35517,chr11_67806320_67806549,FAM86C2P
35518,chr11_67805786_67806523,FAM86C2P
35519,chr11_67805786_67806523,FAM86C2P
35520,chr11_67805972_67806758,FAM86C2P
35521,chr12_56752752_56752904,PRIM1
35522,chr6_2986988_2987169,LINC01011
35523,chr6_2986990_2987166,LINC01011
35524,chr6_2987018_2987159,LINC01011
35525,chr6_2987165_2987420,LINC01011
35526,chr1_224356592_224356992,CNIH4
35527,chr16_47461076_47461315,PHKB
35528,chr11_63614939_63615148,PLAAT3
35529,chr11_63614884_63615185,PLAAT3
35530,chr11_63614944_63615107,PLAAT3
35531,chr6_134175784_134176335,SGK1
35532,chr7_23586587_23586847,CLK2P1
35533,chr7_23586636_23586847,CLK2P1
35534,chr7_23586611_23586847,CLK2P1
35535,chr7_23586631_23587130,CLK2P1
35536,chr7_23586594_23586850,CLK2P1
35537,chr7_23586587_23586848,CLK2P1
35538,chr7_23586603_23586857,CLK2P1
35539,chr7_23586568_23586858,CLK2P1
35540,chr7_23586631_23586866,CLK2P1
35541,chr5_43556559_43557542,PAIP1
35542,chr5_43556559_43557542,PAIP1
35543,chr5_43556461_43557483,PAIP1
35544,chr5_43556312_43557560,PAIP1
